date,product_name,mrp,cost_price,current_price,discount_pct,stock_qty,days_to_expiry,units_sold_today,is_weekend,margin_pct,profit_per_unit,revenue_today,profit_today,units_sold_7d_avg,waste_if_unsold,loss_if_expired
2025-01-13,Tomatoes,40,28,40.0,0,52,4,8,0,30.0,12.0,320.0,96.0,14.0,0,0
2025-01-14,Tomatoes,40,28,40.0,0,44,3,11,0,30.0,12.0,440.0,132.0,13.43,0,0
2025-01-15,Tomatoes,40,28,32.0,20,33,2,19,0,30.0,4.0,608.0,76.0,11.43,0,0
2025-01-16,Tomatoes,40,28,28.0,30,14,1,14,0,30.0,0.0,392.0,0.0,12.86,0,0
2025-01-17,Tomatoes,40,28,40.0,0,56,4,8,0,30.0,12.0,320.0,96.0,14.29,0,0
2025-01-18,Tomatoes,40,28,40.0,0,48,3,16,1,30.0,12.0,640.0,192.0,13.29,0,0
2025-01-19,Tomatoes,40,28,28.0,30,32,2,27,1,30.0,0.0,756.0,0.0,11.57,0,0
2025-01-20,Tomatoes,40,28,38.0,5,5,1,5,0,30.0,10.0,190.0,50.0,14.71,0,0
2025-01-21,Tomatoes,40,28,40.0,0,52,4,12,0,30.0,12.0,480.0,144.0,14.29,0,0
2025-01-22,Tomatoes,40,28,40.0,0,40,3,13,0,30.0,12.0,520.0,156.0,14.43,0,0
2025-01-23,Tomatoes,40,28,32.0,20,27,2,19,0,30.0,4.0,608.0,76.0,13.57,0,0
2025-01-24,Tomatoes,40,28,36.0,10,8,1,8,0,30.0,8.0,288.0,64.0,14.29,0,0
2025-01-25,Tomatoes,40,28,40.0,0,60,4,11,1,30.0,12.0,440.0,132.0,14.29,0,0
2025-01-26,Tomatoes,40,28,40.0,0,49,3,11,1,30.0,12.0,440.0,132.0,13.57,0,0
2025-01-27,Tomatoes,40,28,32.0,20,38,2,22,0,30.0,4.0,704.0,88.0,11.29,0,0
2025-01-28,Tomatoes,40,28,32.0,20,16,1,16,0,30.0,4.0,512.0,64.0,13.71,0,0
2025-01-29,Tomatoes,40,28,40.0,0,46,4,14,0,30.0,12.0,560.0,168.0,14.29,0,0
2025-01-30,Tomatoes,40,28,40.0,0,32,3,8,0,30.0,12.0,320.0,96.0,14.43,0,0
2025-01-31,Tomatoes,40,28,38.0,5,24,2,19,0,30.0,10.0,722.0,190.0,12.86,0,0
2025-02-01,Tomatoes,40,28,36.0,10,5,1,5,1,30.0,8.0,180.0,40.0,14.43,0,0
2025-02-02,Tomatoes,40,28,40.0,0,50,4,8,1,30.0,12.0,320.0,96.0,13.57,0,0
2025-02-03,Tomatoes,40,28,40.0,0,42,3,13,0,30.0,12.0,520.0,156.0,13.14,0,0
2025-02-04,Tomatoes,40,28,24.0,40,29,2,29,0,30.0,-4.0,696.0,-116.0,11.86,0,0
2025-02-05,Tomatoes,40,28,40.0,0,52,4,9,0,30.0,12.0,360.0,108.0,13.71,0,0
2025-02-06,Tomatoes,40,28,40.0,0,43,3,17,0,30.0,12.0,680.0,204.0,13.0,0,0
2025-02-07,Tomatoes,40,28,38.0,5,26,2,14,0,30.0,10.0,532.0,140.0,14.29,0,0
2025-02-08,Tomatoes,40,28,38.0,5,12,1,12,1,30.0,10.0,456.0,120.0,13.57,0,0
2025-02-09,Tomatoes,40,28,40.0,0,55,4,15,1,30.0,12.0,600.0,180.0,14.57,0,0
2025-02-10,Tomatoes,40,28,40.0,0,40,3,6,0,30.0,12.0,240.0,72.0,15.57,0,0
2025-02-11,Tomatoes,40,28,40.0,0,34,2,11,0,30.0,12.0,440.0,132.0,14.57,0,0
2025-02-12,Tomatoes,40,28,38.0,5,23,1,9,0,30.0,10.0,342.0,90.0,12.0,14,392
2025-02-13,Tomatoes,40,28,40.0,0,46,4,18,0,30.0,12.0,720.0,216.0,12.0,0,0
2025-02-14,Tomatoes,40,28,40.0,0,28,3,11,0,30.0,12.0,440.0,132.0,12.14,0,0
2025-02-15,Tomatoes,40,28,40.0,0,17,2,17,1,30.0,12.0,680.0,204.0,11.71,0,0
2025-02-16,Tomatoes,40,28,40.0,0,58,4,7,1,30.0,12.0,280.0,84.0,12.43,0,0
2025-02-17,Tomatoes,40,28,40.0,0,51,3,12,0,30.0,12.0,480.0,144.0,11.29,0,0
2025-02-18,Tomatoes,40,28,36.0,10,39,2,15,0,30.0,8.0,540.0,120.0,12.14,0,0
2025-02-19,Tomatoes,40,28,36.0,10,24,1,24,0,30.0,8.0,864.0,192.0,12.71,0,0
2025-02-20,Tomatoes,40,28,40.0,0,54,4,7,0,30.0,12.0,280.0,84.0,14.86,0,0
2025-02-21,Tomatoes,40,28,40.0,0,47,3,10,0,30.0,12.0,400.0,120.0,13.29,0,0
2025-02-22,Tomatoes,40,28,32.0,20,37,2,31,1,30.0,4.0,992.0,124.0,13.14,0,0
2025-02-23,Tomatoes,40,28,24.0,40,6,1,6,1,30.0,-4.0,144.0,-24.0,15.14,0,0
2025-02-24,Tomatoes,40,28,40.0,0,54,4,10,0,30.0,12.0,400.0,120.0,15.0,0,0
2025-02-25,Tomatoes,40,28,40.0,0,44,3,15,0,30.0,12.0,600.0,180.0,14.71,0,0
2025-02-26,Tomatoes,40,28,24.0,40,29,2,23,0,30.0,-4.0,552.0,-92.0,14.71,0,0
2025-02-27,Tomatoes,40,28,36.0,10,6,1,6,0,30.0,8.0,216.0,48.0,14.57,0,0
2025-02-28,Tomatoes,40,28,40.0,0,44,4,13,0,30.0,12.0,520.0,156.0,14.43,0,0
2025-03-01,Tomatoes,40,28,40.0,0,31,3,18,1,30.0,12.0,720.0,216.0,14.86,0,0
2025-03-02,Tomatoes,40,28,36.0,10,13,2,13,1,30.0,8.0,468.0,104.0,13.0,0,0
2025-03-03,Tomatoes,40,28,40.0,0,48,4,18,0,30.0,12.0,720.0,216.0,14.0,0,0
2025-03-04,Tomatoes,40,28,40.0,0,30,3,7,0,30.0,12.0,280.0,84.0,15.14,0,0
2025-03-05,Tomatoes,40,28,38.0,5,23,2,11,0,30.0,10.0,418.0,110.0,14.0,0,0
2025-03-06,Tomatoes,40,28,28.0,30,12,1,12,0,30.0,0.0,336.0,0.0,12.29,0,0
2025-03-07,Tomatoes,40,28,40.0,0,58,4,23,0,30.0,12.0,920.0,276.0,13.14,0,0
2025-03-08,Tomatoes,40,28,40.0,0,35,3,10,1,30.0,12.0,400.0,120.0,14.57,0,0
2025-03-09,Tomatoes,40,28,38.0,5,25,2,12,1,30.0,10.0,456.0,120.0,13.43,0,0
2025-03-10,Tomatoes,40,28,38.0,5,13,1,13,0,30.0,10.0,494.0,130.0,13.29,0,0
2025-03-11,Tomatoes,40,28,40.0,0,54,4,8,0,30.0,12.0,320.0,96.0,12.57,0,0
2025-03-12,Tomatoes,40,28,40.0,0,46,3,14,0,30.0,12.0,560.0,168.0,12.71,0,0
2025-03-13,Tomatoes,40,28,38.0,5,32,2,14,0,30.0,10.0,532.0,140.0,13.14,0,0
2025-03-14,Tomatoes,40,28,32.0,20,18,1,18,0,30.0,4.0,576.0,72.0,13.43,0,0
2025-03-15,Tomatoes,40,28,40.0,0,44,4,15,1,30.0,12.0,600.0,180.0,12.71,0,0
2025-03-16,Tomatoes,40,28,40.0,0,29,3,8,1,30.0,12.0,320.0,96.0,13.43,0,0
2025-03-17,Tomatoes,40,28,36.0,10,21,2,21,0,30.0,8.0,756.0,168.0,12.86,0,0
2025-03-18,Tomatoes,40,28,40.0,0,52,4,14,0,30.0,12.0,560.0,168.0,14.0,0,0
2025-03-19,Tomatoes,40,28,40.0,0,38,3,7,0,30.0,12.0,280.0,84.0,14.86,0,0
2025-03-20,Tomatoes,40,28,28.0,30,31,2,20,0,30.0,0.0,560.0,0.0,13.86,0,0
2025-03-21,Tomatoes,40,28,32.0,20,11,1,11,0,30.0,4.0,352.0,44.0,14.71,0,0
2025-03-22,Tomatoes,40,28,40.0,0,51,4,13,1,30.0,12.0,520.0,156.0,13.71,0,0
2025-03-23,Tomatoes,40,28,40.0,0,38,3,15,1,30.0,12.0,600.0,180.0,13.43,0,0
2025-03-24,Tomatoes,40,28,32.0,20,23,2,17,0,30.0,4.0,544.0,68.0,14.43,0,0
2025-03-25,Tomatoes,40,28,32.0,20,6,1,6,0,30.0,4.0,192.0,24.0,13.86,0,0
2025-03-26,Tomatoes,40,28,40.0,0,44,4,13,0,30.0,12.0,520.0,156.0,12.71,0,0
2025-03-27,Tomatoes,40,28,40.0,0,31,3,16,0,30.0,12.0,640.0,192.0,13.57,0,0
2025-03-28,Tomatoes,40,28,38.0,5,15,2,15,0,30.0,10.0,570.0,150.0,13.0,0,0
2025-03-29,Tomatoes,40,28,40.0,0,49,4,10,1,30.0,12.0,400.0,120.0,13.57,0,0
2025-03-30,Tomatoes,40,28,40.0,0,39,3,10,1,30.0,12.0,400.0,120.0,13.14,0,0
2025-03-31,Tomatoes,40,28,32.0,20,29,2,23,0,30.0,4.0,736.0,92.0,12.43,0,0
2025-04-01,Tomatoes,40,28,36.0,10,6,1,6,0,30.0,8.0,216.0,48.0,13.29,0,0
2025-04-02,Tomatoes,40,28,40.0,0,60,4,4,0,30.0,12.0,160.0,48.0,13.29,0,0
2025-04-03,Tomatoes,40,28,40.0,0,56,3,9,0,30.0,12.0,360.0,108.0,12.0,0,0
2025-04-04,Tomatoes,40,28,32.0,20,47,2,22,0,30.0,4.0,704.0,88.0,11.0,0,0
2025-04-05,Tomatoes,40,28,36.0,10,25,1,22,1,30.0,8.0,792.0,176.0,12.0,3,84
2025-04-06,Tomatoes,40,28,40.0,0,59,4,17,1,30.0,12.0,680.0,204.0,13.71,0,0
2025-04-07,Tomatoes,40,28,40.0,0,42,3,13,0,30.0,12.0,520.0,156.0,14.71,0,0
2025-04-08,Tomatoes,40,28,38.0,5,29,2,15,0,30.0,10.0,570.0,150.0,13.29,0,0
2025-04-09,Tomatoes,40,28,28.0,30,14,1,14,0,30.0,0.0,392.0,0.0,14.57,0,0
2025-04-10,Tomatoes,40,28,40.0,0,55,4,9,0,30.0,12.0,360.0,108.0,16.0,0,0
2025-04-11,Tomatoes,40,28,40.0,0,46,3,12,0,30.0,12.0,480.0,144.0,16.0,0,0
2025-04-12,Tomatoes,40,28,38.0,5,34,2,17,1,30.0,10.0,646.0,170.0,14.57,0,0
2025-04-13,Tomatoes,40,28,36.0,10,17,1,17,1,30.0,8.0,612.0,136.0,13.86,0,0
2025-04-14,Tomatoes,40,28,40.0,0,49,4,11,0,30.0,12.0,440.0,132.0,13.86,0,0
2025-04-15,Tomatoes,40,28,40.0,0,38,3,12,0,30.0,12.0,480.0,144.0,13.57,0,0
2025-04-16,Tomatoes,40,28,32.0,20,26,2,26,0,30.0,4.0,832.0,104.0,13.14,0,0
2025-04-17,Tomatoes,40,28,40.0,0,55,4,10,0,30.0,12.0,400.0,120.0,14.86,0,0
2025-04-18,Tomatoes,40,28,40.0,0,45,3,9,0,30.0,12.0,360.0,108.0,15.0,0,0
2025-04-19,Tomatoes,40,28,28.0,30,36,2,22,1,30.0,0.0,616.0,0.0,14.57,0,0
2025-04-20,Tomatoes,40,28,40.0,0,14,1,14,1,30.0,12.0,560.0,168.0,15.29,0,0
2025-04-21,Tomatoes,40,28,40.0,0,61,4,15,0,30.0,12.0,600.0,180.0,14.86,0,0
2025-04-22,Tomatoes,40,28,40.0,0,46,3,14,0,30.0,12.0,560.0,168.0,15.43,0,0
2025-04-23,Tomatoes,40,28,24.0,40,32,2,22,0,30.0,-4.0,528.0,-88.0,15.71,0,0
2025-04-24,Tomatoes,40,28,40.0,0,10,1,10,0,30.0,12.0,400.0,120.0,15.14,0,0
2025-04-25,Tomatoes,40,28,40.0,0,54,4,13,0,30.0,12.0,520.0,156.0,15.14,0,0
2025-04-26,Tomatoes,40,28,40.0,0,41,3,15,1,30.0,12.0,600.0,180.0,15.71,0,0
2025-04-27,Tomatoes,40,28,28.0,30,26,2,26,1,30.0,0.0,728.0,0.0,14.71,0,0
2025-04-28,Tomatoes,40,28,40.0,0,61,4,7,0,30.0,12.0,280.0,84.0,16.43,0,0
2025-04-29,Tomatoes,40,28,40.0,0,54,3,6,0,30.0,12.0,240.0,72.0,15.29,0,0
2025-04-30,Tomatoes,40,28,36.0,10,48,2,22,0,30.0,8.0,792.0,176.0,14.14,0,0
2025-05-01,Tomatoes,40,28,36.0,10,26,1,24,0,30.0,8.0,864.0,192.0,14.14,2,56
2025-05-02,Tomatoes,40,28,40.0,0,48,4,11,0,30.0,12.0,440.0,132.0,16.14,0,0
2025-05-03,Tomatoes,40,28,40.0,0,37,3,10,1,30.0,12.0,400.0,120.0,15.86,0,0
2025-05-04,Tomatoes,40,28,24.0,40,27,2,27,1,30.0,-4.0,648.0,-108.0,15.14,0,0
2025-05-05,Tomatoes,40,28,40.0,0,57,4,14,0,30.0,12.0,560.0,168.0,15.29,0,0
2025-05-06,Tomatoes,40,28,40.0,0,43,3,7,0,30.0,12.0,280.0,84.0,16.29,0,0
2025-05-07,Tomatoes,40,28,32.0,20,36,2,15,0,30.0,4.0,480.0,60.0,16.43,0,0
2025-05-08,Tomatoes,40,28,32.0,20,21,1,21,0,30.0,4.0,672.0,84.0,15.43,0,0
2025-05-09,Tomatoes,40,28,40.0,0,52,4,12,0,30.0,12.0,480.0,144.0,15.0,0,0
2025-05-10,Tomatoes,40,28,40.0,0,40,3,20,1,30.0,12.0,800.0,240.0,15.14,0,0
2025-05-11,Tomatoes,40,28,28.0,30,20,2,20,1,30.0,0.0,560.0,0.0,16.57,0,0
2025-05-12,Tomatoes,40,28,40.0,0,45,4,16,0,30.0,12.0,640.0,192.0,15.57,0,0
2025-05-13,Tomatoes,40,28,40.0,0,29,3,8,0,30.0,12.0,320.0,96.0,15.86,0,0
2025-05-14,Tomatoes,40,28,28.0,30,21,2,21,0,30.0,0.0,588.0,0.0,16.0,0,0
2025-05-15,Tomatoes,40,28,40.0,0,43,4,15,0,30.0,12.0,600.0,180.0,16.86,0,0
2025-05-16,Tomatoes,40,28,40.0,0,28,3,17,0,30.0,12.0,680.0,204.0,16.0,0,0
2025-05-17,Tomatoes,40,28,28.0,30,11,2,11,1,30.0,0.0,308.0,0.0,16.71,0,0
2025-05-18,Tomatoes,40,28,40.0,0,57,4,18,1,30.0,12.0,720.0,216.0,15.43,0,0
2025-05-19,Tomatoes,40,28,40.0,0,39,3,8,0,30.0,12.0,320.0,96.0,15.14,0,0
2025-05-20,Tomatoes,40,28,32.0,20,31,2,24,0,30.0,4.0,768.0,96.0,14.0,0,0
2025-05-21,Tomatoes,40,28,28.0,30,7,1,7,0,30.0,0.0,196.0,0.0,16.29,0,0
2025-05-22,Tomatoes,40,28,40.0,0,47,4,9,0,30.0,12.0,360.0,108.0,14.29,0,0
2025-05-23,Tomatoes,40,28,40.0,0,38,3,15,0,30.0,12.0,600.0,180.0,13.43,0,0
2025-05-24,Tomatoes,40,28,40.0,0,23,2,14,1,30.0,12.0,560.0,168.0,13.14,0,0
2025-05-25,Tomatoes,40,28,32.0,20,9,1,9,1,30.0,4.0,288.0,36.0,13.57,0,0
2025-05-26,Tomatoes,40,28,40.0,0,61,4,9,0,30.0,12.0,360.0,108.0,12.29,0,0
2025-05-27,Tomatoes,40,28,40.0,0,52,3,13,0,30.0,12.0,520.0,156.0,12.43,0,0
2025-05-28,Tomatoes,40,28,24.0,40,39,2,20,0,30.0,-4.0,480.0,-80.0,10.86,0,0
2025-05-29,Tomatoes,40,28,36.0,10,19,1,18,0,30.0,8.0,648.0,144.0,12.71,1,28
2025-05-30,Tomatoes,40,28,40.0,0,46,4,10,0,30.0,12.0,400.0,120.0,14.0,0,0
2025-05-31,Tomatoes,40,28,40.0,0,36,3,14,1,30.0,12.0,560.0,168.0,13.29,0,0
2025-06-01,Tomatoes,40,28,32.0,20,22,2,22,1,30.0,4.0,704.0,88.0,13.29,0,0
2025-06-02,Tomatoes,40,28,40.0,0,47,4,12,0,30.0,12.0,480.0,144.0,15.14,0,0
2025-06-03,Tomatoes,40,28,40.0,0,35,3,11,0,30.0,12.0,440.0,132.0,15.57,0,0
2025-06-04,Tomatoes,40,28,32.0,20,24,2,23,0,30.0,4.0,736.0,92.0,15.29,0,0
2025-06-05,Tomatoes,40,28,32.0,20,1,1,1,0,30.0,4.0,32.0,4.0,15.71,0,0
2025-06-06,Tomatoes,40,28,40.0,0,58,4,13,0,30.0,12.0,520.0,156.0,13.29,0,0
2025-06-07,Tomatoes,40,28,40.0,0,45,3,16,1,30.0,12.0,640.0,192.0,13.71,0,0
2025-06-08,Tomatoes,40,28,32.0,20,29,2,29,1,30.0,4.0,928.0,116.0,14.0,0,0
2025-06-09,Tomatoes,40,28,40.0,0,53,4,15,0,30.0,12.0,600.0,180.0,15.0,0,0
2025-06-10,Tomatoes,40,28,40.0,0,38,3,15,0,30.0,12.0,600.0,180.0,15.43,0,0
2025-06-11,Tomatoes,40,28,38.0,5,23,2,7,0,30.0,10.0,266.0,70.0,16.0,0,0
2025-06-12,Tomatoes,40,28,36.0,10,16,1,13,0,30.0,8.0,468.0,104.0,13.71,3,84
2025-06-13,Tomatoes,40,28,40.0,0,57,4,17,0,30.0,12.0,680.0,204.0,15.43,0,0
2025-06-14,Tomatoes,40,28,40.0,0,40,3,10,1,30.0,12.0,400.0,120.0,16.0,0,0
2025-06-15,Tomatoes,40,28,38.0,5,30,2,16,1,30.0,10.0,608.0,160.0,15.14,0,0
2025-06-16,Tomatoes,40,28,24.0,40,14,1,14,0,30.0,-4.0,336.0,-56.0,13.29,0,0
2025-06-17,Tomatoes,40,28,40.0,0,56,4,14,0,30.0,12.0,560.0,168.0,13.14,0,0
2025-06-18,Tomatoes,40,28,40.0,0,42,3,13,0,30.0,12.0,520.0,156.0,13.0,0,0
2025-06-19,Tomatoes,40,28,38.0,5,29,2,16,0,30.0,10.0,608.0,160.0,13.86,0,0
2025-06-20,Tomatoes,40,28,38.0,5,13,1,13,0,30.0,10.0,494.0,130.0,14.29,0,0
2025-06-21,Tomatoes,40,28,40.0,0,62,4,10,1,30.0,12.0,400.0,120.0,13.71,0,0
2025-06-22,Tomatoes,40,28,40.0,0,52,3,13,1,30.0,12.0,520.0,156.0,13.71,0,0
2025-06-23,Tomatoes,40,28,28.0,30,39,2,22,0,30.0,0.0,616.0,0.0,13.29,0,0
2025-06-24,Tomatoes,40,28,38.0,5,17,1,6,0,30.0,10.0,228.0,60.0,14.43,11,308
2025-06-25,Tomatoes,40,28,40.0,0,49,4,12,0,30.0,12.0,480.0,144.0,13.29,0,0
2025-06-26,Tomatoes,40,28,40.0,0,37,3,12,0,30.0,12.0,480.0,144.0,13.14,0,0
2025-06-27,Tomatoes,40,28,38.0,5,25,2,21,0,30.0,10.0,798.0,210.0,12.57,0,0
2025-06-28,Tomatoes,40,28,32.0,20,4,1,4,1,30.0,4.0,128.0,16.0,13.71,0,0
2025-06-29,Tomatoes,40,28,40.0,0,44,4,12,1,30.0,12.0,480.0,144.0,12.86,0,0
2025-01-01,White Bread,45,32,45.0,0,47,3,15,0,28.9,13.0,675.0,195.0,15.0,0,0
2025-01-02,White Bread,45,32,45.0,0,32,2,22,0,28.9,13.0,990.0,286.0,15.0,0,0
2025-01-03,White Bread,45,32,27.0,40,10,1,10,0,28.9,-5.0,270.0,-50.0,18.5,0,0
2025-01-04,White Bread,45,32,45.0,0,48,3,20,1,28.9,13.0,900.0,260.0,15.67,0,0
2025-01-05,White Bread,45,32,36.0,20,28,2,23,1,28.9,4.0,828.0,92.0,16.75,0,0
2025-01-06,White Bread,45,32,42.75,5,5,1,5,0,28.9,10.75,213.75,53.75,18.0,0,0
2025-01-07,White Bread,45,32,45.0,0,43,3,12,0,28.9,13.0,540.0,156.0,15.83,0,0
2025-01-08,White Bread,45,32,40.5,10,31,2,26,0,28.9,8.5,1053.0,221.0,15.29,0,0
2025-01-09,White Bread,45,32,27.0,40,5,1,5,0,28.9,-5.0,135.0,-25.0,16.86,0,0
2025-01-10,White Bread,45,32,45.0,0,52,3,12,0,28.9,13.0,540.0,156.0,14.43,0,0
2025-01-11,White Bread,45,32,36.0,20,40,2,25,1,28.9,4.0,900.0,100.0,14.71,0,0
2025-01-12,White Bread,45,32,36.0,20,15,1,15,1,28.9,4.0,540.0,60.0,15.43,0,0
2025-01-13,White Bread,45,32,45.0,0,50,3,8,0,28.9,13.0,360.0,104.0,14.29,0,0
2025-01-14,White Bread,45,32,45.0,0,42,2,22,0,28.9,13.0,990.0,286.0,14.71,0,0
2025-01-15,White Bread,45,32,36.0,20,20,1,20,0,28.9,4.0,720.0,80.0,16.14,0,0
2025-01-16,White Bread,45,32,45.0,0,49,3,2,0,28.9,13.0,90.0,26.0,15.29,0,0
2025-01-17,White Bread,45,32,40.5,10,47,2,22,0,28.9,8.5,891.0,187.0,14.86,0,0
2025-01-18,White Bread,45,32,27.0,40,25,1,25,1,28.9,-5.0,675.0,-125.0,16.29,0,0
2025-01-19,White Bread,45,32,45.0,0,48,3,20,1,28.9,13.0,900.0,260.0,16.29,0,0
2025-01-20,White Bread,45,32,36.0,20,28,2,22,0,28.9,4.0,792.0,88.0,17.0,0,0
2025-01-21,White Bread,45,32,31.5,30,6,1,6,0,28.9,-0.5,189.0,-3.0,19.0,0,0
2025-01-22,White Bread,45,32,45.0,0,45,3,11,0,28.9,13.0,495.0,143.0,16.71,0,0
2025-01-23,White Bread,45,32,42.75,5,34,2,21,0,28.9,10.75,897.75,225.75,15.43,0,0
2025-01-24,White Bread,45,32,40.5,10,13,1,13,0,28.9,8.5,526.5,110.5,18.14,0,0
2025-01-25,White Bread,45,32,45.0,0,55,3,19,1,28.9,13.0,855.0,247.0,16.86,0,0
2025-01-26,White Bread,45,32,36.0,20,36,2,31,1,28.9,4.0,1116.0,124.0,16.0,0,0
2025-01-27,White Bread,45,32,42.75,5,5,1,5,0,28.9,10.75,213.75,53.75,17.57,0,0
2025-01-28,White Bread,45,32,45.0,0,51,3,14,0,28.9,13.0,630.0,182.0,15.14,0,0
2025-01-29,White Bread,45,32,40.5,10,37,2,25,0,28.9,8.5,1012.5,212.5,16.29,0,0
2025-01-30,White Bread,45,32,27.0,40,12,1,12,0,28.9,-5.0,324.0,-60.0,18.29,0,0
2025-01-31,White Bread,45,32,45.0,0,58,3,20,0,28.9,13.0,900.0,260.0,17.0,0,0
2025-02-01,White Bread,45,32,31.5,30,38,2,37,1,28.9,-0.5,1165.5,-18.5,18.0,0,0
2025-02-02,White Bread,45,32,31.5,30,1,1,1,1,28.9,-0.5,31.5,-0.5,20.57,0,0
2025-02-03,White Bread,45,32,45.0,0,51,3,13,0,28.9,13.0,585.0,169.0,16.29,0,0
2025-02-04,White Bread,45,32,27.0,40,38,2,32,0,28.9,-5.0,864.0,-160.0,17.43,0,0
2025-02-05,White Bread,45,32,36.0,20,6,1,6,0,28.9,4.0,216.0,24.0,20.0,0,0
2025-02-06,White Bread,45,32,45.0,0,58,3,16,0,28.9,13.0,720.0,208.0,17.29,0,0
2025-02-07,White Bread,45,32,36.0,20,42,2,25,0,28.9,4.0,900.0,100.0,17.86,0,0
2025-02-08,White Bread,45,32,40.5,10,17,1,17,1,28.9,8.5,688.5,144.5,18.57,0,0
2025-02-09,White Bread,45,32,45.0,0,56,3,15,1,28.9,13.0,675.0,195.0,15.71,0,0
2025-02-10,White Bread,45,32,36.0,20,41,2,24,0,28.9,4.0,864.0,96.0,17.71,0,0
2025-02-11,White Bread,45,32,42.75,5,17,1,17,0,28.9,10.75,726.75,182.75,19.29,0,0
2025-02-12,White Bread,45,32,45.0,0,52,3,10,0,28.9,13.0,450.0,130.0,17.14,0,0
2025-02-13,White Bread,45,32,31.5,30,42,2,24,0,28.9,-0.5,756.0,-12.0,17.71,0,0
2025-02-14,White Bread,45,32,36.0,20,18,1,18,0,28.9,4.0,648.0,72.0,18.86,0,0
2025-02-15,White Bread,45,32,45.0,0,43,3,23,1,28.9,13.0,1035.0,299.0,17.86,0,0
2025-02-16,White Bread,45,32,36.0,20,20,2,20,1,28.9,4.0,720.0,80.0,18.71,0,0
2025-02-17,White Bread,45,32,45.0,0,53,3,15,0,28.9,13.0,675.0,195.0,19.43,0,0
2025-02-18,White Bread,45,32,36.0,20,38,2,28,0,28.9,4.0,1008.0,112.0,18.14,0,0
2025-02-19,White Bread,45,32,31.5,30,10,1,10,0,28.9,-0.5,315.0,-5.0,19.71,0,0
2025-02-20,White Bread,45,32,45.0,0,51,3,14,0,28.9,13.0,630.0,182.0,19.71,0,0
2025-02-21,White Bread,45,32,36.0,20,37,2,29,0,28.9,4.0,1044.0,116.0,18.29,0,0
2025-02-22,White Bread,45,32,31.5,30,8,1,8,1,28.9,-0.5,252.0,-4.0,19.86,0,0
2025-02-23,White Bread,45,32,45.0,0,51,3,9,1,28.9,13.0,405.0,117.0,17.71,0,0
2025-02-24,White Bread,45,32,40.5,10,42,2,24,0,28.9,8.5,972.0,204.0,16.14,0,0
2025-02-25,White Bread,45,32,36.0,20,18,1,18,0,28.9,4.0,648.0,72.0,17.43,0,0
2025-02-26,White Bread,45,32,45.0,0,52,3,11,0,28.9,13.0,495.0,143.0,16.0,0,0
2025-02-27,White Bread,45,32,31.5,30,41,2,32,0,28.9,-0.5,1008.0,-16.0,16.14,0,0
2025-02-28,White Bread,45,32,40.5,10,9,1,9,0,28.9,8.5,364.5,76.5,18.71,0,0
2025-03-01,White Bread,45,32,45.0,0,52,3,21,1,28.9,13.0,945.0,273.0,15.86,0,0
2025-03-02,White Bread,45,32,45.0,0,31,2,15,1,28.9,13.0,675.0,195.0,17.71,0,0
2025-03-03,White Bread,45,32,42.75,5,16,1,16,0,28.9,10.75,684.0,172.0,18.57,0,0
2025-03-04,White Bread,45,32,45.0,0,43,3,16,0,28.9,13.0,720.0,208.0,17.43,0,0
2025-03-05,White Bread,45,32,36.0,20,27,2,26,0,28.9,4.0,936.0,104.0,17.14,0,0
2025-03-06,White Bread,45,32,31.5,30,1,1,1,0,28.9,-0.5,31.5,-0.5,19.29,0,0
2025-03-07,White Bread,45,32,45.0,0,45,3,17,0,28.9,13.0,765.0,221.0,14.86,0,0
2025-03-08,White Bread,45,32,40.5,10,28,2,22,1,28.9,8.5,891.0,187.0,16.0,0,0
2025-03-09,White Bread,45,32,40.5,10,6,1,6,1,28.9,8.5,243.0,51.0,16.14,0,0
2025-03-10,White Bread,45,32,45.0,0,46,3,18,0,28.9,13.0,810.0,234.0,14.86,0,0
2025-03-11,White Bread,45,32,36.0,20,28,2,25,0,28.9,4.0,900.0,100.0,15.14,0,0
2025-03-12,White Bread,45,32,36.0,20,3,1,3,0,28.9,4.0,108.0,12.0,16.43,0,0
2025-03-13,White Bread,45,32,45.0,0,53,3,12,0,28.9,13.0,540.0,156.0,13.14,0,0
2025-03-14,White Bread,45,32,36.0,20,41,2,35,0,28.9,4.0,1260.0,140.0,14.71,0,0
2025-03-15,White Bread,45,32,31.5,30,6,1,6,1,28.9,-0.5,189.0,-3.0,17.29,0,0
2025-03-16,White Bread,45,32,45.0,0,50,3,24,1,28.9,13.0,1080.0,312.0,15.0,0,0
2025-03-17,White Bread,45,32,36.0,20,26,2,26,0,28.9,4.0,936.0,104.0,17.57,0,0
2025-03-18,White Bread,45,32,45.0,0,56,3,13,0,28.9,13.0,585.0,169.0,18.71,0,0
2025-03-19,White Bread,45,32,36.0,20,43,2,26,0,28.9,4.0,936.0,104.0,17.0,0,0
2025-03-20,White Bread,45,32,45.0,0,17,1,11,0,28.9,13.0,495.0,143.0,20.29,6,192
2025-03-21,White Bread,45,32,45.0,0,57,3,16,0,28.9,13.0,720.0,208.0,20.14,0,0
2025-03-22,White Bread,45,32,36.0,20,41,2,40,1,28.9,4.0,1440.0,160.0,17.43,0,0
2025-03-23,White Bread,45,32,40.5,10,1,1,1,1,28.9,8.5,40.5,8.5,22.29,0,0
